TIME STAMP,Actual Istantaneus Lumininosity - lhc_luminosity:lhc_Lum_ALILuminosity.istantaneus.Luminosity (Hz/ubarn),
2018.09.07 12:33:01.580,   1.90365e-002
2018.09.07 12:33:03.582,   1.34121e-002
2018.09.07 12:33:05.583,   2.00670e-002
2018.09.07 12:33:07.586,   2.10610e-002
2018.09.07 12:33:11.589,   2.50771e-002
2018.09.07 12:33:13.592,   1.90416e-002
2018.09.07 12:33:15.594,   1.70433e-002
2018.09.07 12:33:17.596,   1.80507e-002
2018.09.07 12:33:19.598,   1.30354e-002
2018.09.07 12:33:21.600,   2.90842e-002
2018.09.07 12:33:23.602,   1.92734e-002
2018.09.07 12:33:27.605,   2.50681e-002
2018.09.07 12:33:29.607,   2.90868e-002
2018.09.07 12:33:31.608,   2.20678e-002
2018.09.07 12:33:33.610,   1.60794e-002
2018.09.07 12:33:35.612,   1.90705e-002
2018.09.07 12:33:37.614,   1.60479e-002
2018.09.07 12:33:39.615,   2.00599e-002
2018.09.07 12:33:41.617,   1.20198e-002
2018.09.07 12:33:43.619,   2.91206e-002
2018.09.07 12:33:45.620,   2.49827e-002
2018.09.07 12:33:47.622,   2.10591e-002
2018.09.07 12:33:49.624,   3.21158e-002
2018.09.07 12:33:51.625,   2.40826e-002
2018.09.07 12:33:55.629,   2.70905e-002
2018.09.07 12:33:57.631,   2.90894e-002
2018.09.07 12:33:59.632,   2.70953e-002
2018.09.07 12:34:01.634,   2.30524e-002
2018.09.07 12:34:03.636,   3.01328e-002
2018.09.07 12:34:07.639,   2.11103e-002
2018.09.07 12:34:09.642,   2.00778e-002
2018.09.07 12:34:11.644,   1.40294e-002
2018.09.07 12:34:13.645,   2.30565e-002
2018.09.07 12:34:15.648,   3.31579e-002
2018.09.07 12:34:17.650,   1.80410e-002
2018.09.07 12:34:19.651,   2.40783e-002
2018.09.07 12:34:23.655,   1.50315e-002
2018.09.07 12:34:25.656,   2.31287e-002
2018.09.07 12:34:27.658,   2.40740e-002
2018.09.07 12:34:29.660,   2.01525e-002
2018.09.07 12:34:31.662,   2.30894e-002
2018.09.07 12:34:33.663,   2.60825e-002
2018.09.07 12:34:35.665,   1.90620e-002
2018.09.07 12:34:37.667,   2.40783e-002
2018.09.07 12:34:39.668,   1.90535e-002
2018.09.07 12:34:41.670,   2.81039e-002
2018.09.07 12:34:43.672,   2.61011e-002
2018.09.07 12:34:45.674,   2.50771e-002
2018.09.07 12:34:47.675,   2.10553e-002
2018.09.07 12:34:51.679,   2.30589e-002
2018.09.07 12:34:53.681,   2.70856e-002
2018.09.07 12:34:55.683,   1.90501e-002
2018.09.07 12:34:57.685,   3.00978e-002
2018.09.07 12:34:59.687,   1.90467e-002
2018.09.07 12:35:01.688,   2.80963e-002
2018.09.07 12:35:03.690,   1.70478e-002
2018.09.07 12:35:05.692,   2.11288e-002
2018.09.07 12:35:07.693,   1.30238e-002
2018.09.07 12:35:09.695,   2.80813e-002
2018.09.07 12:35:11.697,   1.90569e-002
2018.09.07 12:35:13.698,   2.11338e-002
2018.09.07 12:35:15.700,   1.90518e-002
2018.09.07 12:35:17.702,   2.91128e-002
2018.09.07 12:35:19.704,   2.20599e-002
2018.09.07 12:35:21.705,   2.80763e-002
2018.09.07 12:35:23.707,   2.10535e-002
2018.09.07 12:35:25.709,   1.90501e-002
2018.09.07 12:35:27.710,   2.20855e-002
2018.09.07 12:35:29.712,   1.80700e-002
2018.09.07 12:35:31.714,   2.40783e-002
2018.09.07 12:35:33.715,   2.59037e-002
2018.09.07 12:35:35.717,   2.10741e-002
2018.09.07 12:35:37.719,   2.40869e-002
2018.09.07 12:35:39.721,   2.90816e-002
2018.09.07 12:35:41.722,   2.50726e-002
2018.09.07 12:35:43.724,   2.30750e-002
2018.09.07 12:35:45.726,   1.70798e-002
2018.09.07 12:35:49.729,   2.40847e-002
2018.09.07 12:35:51.731,   2.50681e-002
2018.09.07 12:35:53.733,   2.00473e-002
2018.09.07 12:35:55.734,   2.30586e-002
2018.09.07 12:35:57.736,   1.91830e-002
2018.09.07 12:35:59.738,   2.00473e-002
2018.09.07 12:36:01.739,   1.80410e-002
2018.09.07 12:36:03.741,   2.31080e-002
