TIME STAMP,Actual Istantaneus Lumininosity - lhc_luminosity:lhc_Lum_ALILuminosity.istantaneus.Luminosity (Hz/ubarn),
2018.09.03 05:02:32.498,   0.00000e+000
2018.09.03 08:30:13.623,   6.66667e-005
2018.09.03 08:30:15.698,   8.33333e-005
2018.09.03 08:30:18.647,   6.66667e-005
2018.09.03 08:30:21.595,   3.33333e-005
2018.09.03 08:30:23.639,   5.00000e-005
2018.09.03 08:30:26.587,   8.33333e-005
2018.09.03 08:30:28.662,   5.00000e-005
2018.09.03 08:30:31.610,   1.00000e-004
2018.09.03 08:30:34.668,   5.00000e-005
2018.09.03 08:30:40.565,   1.66667e-005
2018.09.03 08:30:42.640,   8.33333e-005
2018.09.03 08:30:45.588,   5.00000e-005
2018.09.03 08:30:48.646,   1.16667e-004
2018.09.03 08:30:51.594,   1.66667e-005
2018.09.03 08:30:53.638,   1.16667e-004
2018.09.03 08:30:56.586,   1.66667e-005
2018.09.03 08:30:59.534,   0.00000e+000
2018.09.03 08:31:01.609,   1.00000e-004
2018.09.03 08:31:04.558,   5.00000e-005
2018.09.03 08:31:06.633,   1.00000e-004
2018.09.03 08:31:09.581,   3.33333e-005
2018.09.03 08:31:12.639,   1.00000e-004
2018.09.03 08:31:15.587,   3.33333e-005
2018.09.03 08:31:18.535,   1.50000e-004
2018.09.03 08:31:20.610,   6.66667e-005
2018.09.03 08:31:23.652,   1.00000e-004
2018.09.03 08:31:28.675,   6.66667e-005
2018.09.03 08:31:31.733,   1.50000e-004
2018.09.03 08:31:34.681,   1.16667e-004
2018.09.03 08:31:37.630,   8.33333e-005
2018.09.03 08:31:39.705,   6.66667e-005
2018.09.03 08:31:42.653,   1.00000e-004
2018.09.03 08:31:44.728,   5.00000e-005
2018.09.03 08:31:47.676,   1.33333e-004
2018.09.03 08:31:50.625,   1.66667e-005
2018.09.03 08:31:52.700,   6.66667e-005
2018.09.03 08:31:55.617,   4.33333e-004
2018.09.03 08:31:57.692,   6.73336e-003
2018.09.03 08:32:00.640,   1.06557e-001
2018.09.03 08:32:03.698,   4.84575e-001
2018.09.03 08:32:06.646,   7.26184e-001
2018.09.03 08:32:25.616,   7.11605e-001
2018.09.03 08:32:33.587,   6.96909e-001
2018.09.03 08:32:40.576,   7.30955e-001
2018.09.03 08:32:42.651,   7.62684e-001
2018.09.03 08:32:47.565,   7.44484e-001
2018.09.03 08:32:52.588,   7.59714e-001
2018.09.03 08:32:55.615,   7.41831e-001
2018.09.03 08:32:59.546,   7.13540e-001
2018.09.03 08:33:01.621,   6.74757e-001
2018.09.03 08:33:10.575,   6.59862e-001
2018.09.03 08:33:16.581,   6.78711e-001
2018.09.03 08:33:21.605,   6.55208e-001
2018.09.03 08:33:47.672,   6.39129e-001
2018.09.03 08:34:23.646,   6.22000e-001
2018.09.03 08:35:07.732,   6.06255e-001
2018.09.03 08:35:10.680,   6.36577e-001
2018.09.03 08:35:13.629,   6.51806e-001
2018.09.03 08:35:57.574,   6.36944e-001
2018.09.03 08:36:37.620,   6.21149e-001
2018.09.03 08:36:46.574,   6.36461e-001
2018.09.03 08:36:49.632,   1.39262e+000
2018.09.03 08:36:52.580,   2.27112e+000
2018.09.03 08:37:01.613,   2.32244e+000
2018.09.03 08:37:14.608,   2.37285e+000
2018.09.03 08:37:20.614,   2.43126e+000
2018.09.03 08:37:24.623,   2.49613e+000
2018.09.03 08:37:27.681,   2.87377e+000
2018.09.03 08:37:38.601,   2.81184e+000
2018.09.03 08:37:43.624,   2.75078e+000
2018.09.03 08:37:49.630,   2.96208e+000
2018.09.03 08:37:52.578,   3.16369e+000
2018.09.03 08:38:25.713,   3.30102e+000
2018.09.03 08:38:28.661,   3.38285e+000
2018.09.03 08:38:53.653,   3.31374e+000
2018.09.03 08:39:14.619,   3.38198e+000
2018.09.03 08:39:37.629,   3.30236e+000
2018.09.03 08:40:08.611,   3.46353e+000
2018.09.03 08:40:11.560,   3.55025e+000
2018.09.03 08:41:18.656,   3.46924e+000
2018.09.03 08:41:35.660,   3.37625e+000
2018.09.03 08:41:41.666,   3.46058e+000
2018.09.03 08:41:44.614,   3.63543e+000
2018.09.03 08:41:47.563,   3.37612e+000
2018.09.03 08:41:52.586,   3.28201e+000
2018.09.03 08:41:57.578,   3.39773e+000
2018.09.03 08:42:02.601,   3.29516e+000
2018.09.03 08:42:05.550,   3.21304e+000
2018.09.03 08:42:08.607,   3.28942e+000
2018.09.03 08:42:11.556,   3.53404e+000
2018.09.03 08:42:31.617,   3.45501e+000
2018.09.03 08:43:02.599,   3.38363e+000
2018.09.03 08:43:18.652,   3.46534e+000
2018.09.03 08:43:29.650,   3.54149e+000
2018.09.03 08:43:36.639,   3.46952e+000
2018.09.03 08:43:50.616,   3.38765e+000
2018.09.03 08:45:16.573,   3.46042e+000
2018.09.03 08:45:19.630,   3.56201e+000
2018.09.03 08:45:22.579,   3.67676e+000
2018.09.03 08:45:24.622,   3.51962e+000
2018.09.03 08:45:28.554,   3.43391e+000
2018.09.03 08:45:36.634,   3.50485e+000
2018.09.03 08:45:41.549,   3.42402e+000
2018.09.03 08:45:50.612,   3.49339e+000
2018.09.03 08:45:59.645,   3.41334e+000
2018.09.03 08:46:02.702,   3.51692e+000
2018.09.03 08:46:07.616,   3.61317e+000
2018.09.03 08:46:11.657,   3.51446e+000
2018.09.03 08:46:23.638,   3.59499e+000
2018.09.03 08:46:32.592,   3.51988e+000
2018.09.03 08:46:45.587,   3.43802e+000
2018.09.03 08:46:56.601,   3.52760e+000
2018.09.03 08:47:18.659,   3.44830e+000
2018.09.03 08:48:10.685,   3.52253e+000
2018.09.03 08:49:32.711,   3.44524e+000
2018.09.03 08:49:40.682,   3.37433e+000
2018.09.03 08:50:40.571,   3.45044e+000
2018.09.03 08:52:00.028,   3.76753e+000
2018.09.03 08:52:04.031,   3.88541e+000
2018.09.03 08:52:08.035,   3.80063e+000
2018.09.03 08:52:14.041,   3.93831e+000
